care,harm,fairness,cheating,loyalty,betrayal,authority,subversion,purity,degradation
0.3949958086013794,0.39342278242111206,0.586948037147522,0.42030268907546997,0.6413641571998596,0.6535449028015137,0.3454451560974121,0.18137703835964203,0.3869474232196808,0.0058925519697368145
0.3925219178199768,0.35314980149269104,0.4545459449291229,0.4333206117153168,0.5857905745506287,0.4932657480239868,0.3035564720630646,0.13905884325504303,0.31738585233688354,0.008444921113550663
0.3971664607524872,0.32884106040000916,0.562280535697937,0.3794258236885071,0.6581164598464966,0.6655617356300354,0.3677464425563812,0.16505995392799377,0.39981576800346375,0.005493230186402798
0.3979509174823761,0.3687157928943634,0.43724340200424194,0.3211142122745514,0.5332892537117004,0.5116806626319885,0.2681834101676941,0.1568268984556198,0.3339914083480835,0.008116988465189934
0.41889670491218567,0.2688768208026886,0.3953787684440613,0.33063966035842896,0.6352777481079102,0.5639714002609253,0.24632114171981812,0.13852432370185852,0.3958697021007538,0.008243287913501263
0.4822552800178528,0.22077809274196625,0.49787643551826477,0.36775195598602295,0.7197115421295166,0.6654945015907288,0.31622862815856934,0.148143008351326,0.44521045684814453,0.007362761534750462
0.3417574167251587,0.48167094588279724,0.6011555194854736,0.33763888478279114,0.6285387277603149,0.5113714337348938,0.4152231514453888,0.25273001194000244,0.3203084170818329,0.026559388265013695
0.4306683838367462,0.32997962832450867,0.42286667227745056,0.352228581905365,0.6414898633956909,0.5216882228851318,0.31003013253211975,0.14760810136795044,0.38672760128974915,0.02336488850414753
0.4196804463863373,0.3303109109401703,0.3889189064502716,0.3212393522262573,0.6047425866127014,0.5330230593681335,0.31817367672920227,0.11375363916158676,0.40233802795410156,0.009315133094787598
0.46268323063850403,0.3010426461696625,0.3685588240623474,0.267049103975296,0.6070742011070251,0.5039820075035095,0.19010905921459198,0.10558117926120758,0.4119105637073517,0.02126329392194748
0.44674229621887207,0.36915555596351624,0.4473080337047577,0.4195011258125305,0.5934280157089233,0.6336603760719299,0.26892727613449097,0.12690764665603638,0.3790398836135864,0.009805201552808285
0.4000893533229828,0.44481581449508667,0.2947729229927063,0.3122980296611786,0.41490182280540466,0.4421488344669342,0.27441638708114624,0.19238412380218506,0.4170014560222626,0.28882429003715515
0.38980400562286377,0.4510975778102875,0.3620266020298004,0.30065762996673584,0.3857451379299164,0.44132179021835327,0.35690009593963623,0.24355608224868774,0.4071529805660248,0.4168749153614044
0.383393257856369,0.293779581785202,0.4364495575428009,0.30597439408302307,0.6563463807106018,0.6070786714553833,0.266480416059494,0.13092657923698425,0.36106520891189575,0.006917058490216732
0.40406501293182373,0.2663746476173401,0.5244935750961304,0.3355307877063751,0.6477264165878296,0.5449908375740051,0.2305566817522049,0.17825455963611603,0.3609590530395508,0.008015179075300694
0.4196188151836395,0.27666908502578735,0.5165210962295532,0.3674984574317932,0.6802222728729248,0.6626394391059875,0.26291441917419434,0.15520761907100677,0.3882289528846741,0.00620289146900177
0.4190865159034729,0.25072163343429565,0.48705366253852844,0.33671411871910095,0.670501172542572,0.6120028495788574,0.262371689081192,0.14848262071609497,0.39883652329444885,0.006015154533088207
0.41693297028541565,0.31860241293907166,0.528110682964325,0.42207008600234985,0.6110767126083374,0.5989313721656799,0.30607888102531433,0.16943436861038208,0.4202696681022644,0.007596208248287439
0.3912900388240814,0.28593459725379944,0.4800587594509125,0.37152135372161865,0.6521590948104858,0.5892645716667175,0.25431233644485474,0.1326298713684082,0.4050010144710541,0.00670239981263876
0.442205548286438,0.3061673045158386,0.46890246868133545,0.4023374021053314,0.6195586919784546,0.6137399673461914,0.2633034586906433,0.16453848779201508,0.39021995663642883,0.007389637641608715
0.4404025375843048,0.2835713028907776,0.5446627736091614,0.3094324767589569,0.7081109285354614,0.6232728362083435,0.2895689010620117,0.16529004275798798,0.40563321113586426,0.006472053937613964
0.3844846785068512,0.35111916065216064,0.4673285484313965,0.33891546726226807,0.5618430376052856,0.5668378472328186,0.2684309184551239,0.16768397390842438,0.3958301842212677,0.011824608780443668
0.43432819843292236,0.30005937814712524,0.5199325680732727,0.39987900853157043,0.6222273111343384,0.6272377967834473,0.2729335129261017,0.15278683602809906,0.4006352126598358,0.007388249970972538
0.43858566880226135,0.2655642628669739,0.5462940335273743,0.3575173020362854,0.6690341234207153,0.6173110008239746,0.28065553307533264,0.14003755152225494,0.4215722978115082,0.005957501009106636
0.4179779291152954,0.27193525433540344,0.45521265268325806,0.3544852137565613,0.668612539768219,0.5985919833183289,0.2812097370624542,0.14316397905349731,0.3841730058193207,0.006120146717876196
0.4059765040874481,0.3459567427635193,0.47054097056388855,0.48309609293937683,0.5930577516555786,0.5992866158485413,0.23647697269916534,0.16033458709716797,0.3706561028957367,0.009654989466071129
0.401986300945282,0.3138633668422699,0.5400341153144836,0.36182451248168945,0.6715896725654602,0.6063768863677979,0.33050110936164856,0.16399680078029633,0.3864136040210724,0.006366456858813763
